"","X.2","X.1","X","Subnum","Sex","Race","Ethnicity","Big5O","Big5C","Big5E","Big5A","Big5N","Bis11Score","CESD","ESIBF_Disinhibition","ESIBF_SubstanceUse","NPI","PSWQ","STAIS","STAIT","TPM_Boldness","TPM_Disinhibition","TPM_Meanness","Condition","ReactTime","Reward","BestOption","KeyResponse","SetSeen.","OptionRwdMean","Phase","subjID","trial","DeltaTVal","DeltaAVal","delta_bestValue","DecayTVal","DecayAVal","decay_bestValue","decayWinTVal","decayWinAVal","decayWin_bestValue","decayLossTVal","decayLossAVal","decayLoss_bestValue","PVLDecayITParam","PVLDecayDecayparam","PVLDecayShape","PVLDecayLossAversion","PVLDecay_bestValue","PVLDeltaITParam","PVLDeltaRecencyparam","PVLDeltaShape","PVLDeltaLossAversion","PVLDelta_bestValue","PVPEDecayITParam","PVPEDecayDecayParam","PVPEDecayShape","PVPEDecayWeightPosPE","PVPEDecay_bestValue","DeltaUncertaintyITParam","DeltaUncertaintyDecayParam","DeltaUncertaintyShape","DeltaUncertaintyWeightPosPE","DeltaUncertainty_bestValue","deltaBIC","decayWinBIC","decayLossBIC","decayBIC","PVLDecayBIC","PVLDeltaBIC","PVPEDecayBIC","DeltaUncertaintyBIC"
"37251",77751,77751,11001,45,"Male","White","Hispanic or Latino",32,28,22,41,22,74,8,13,35,9,59,43,39,27,14,15,"Losses",9945,-0.880116224669845,0,2,"0",-0.65,"Train",150,1,1.35481133567486,0.303152246301042,127.481718235917,0.106822173580327,0.01,153.097343082364,0.462768456540288,0.0743034171932278,142.857315932808,0.0862522941013382,0.0117459573520148,163.72507064959,1.04103583467454,0.072110183919625,0.324076602756342,0.0388887888561755,133.481991329058,1.73661852509919,0.34138947017432,0.780909338094308,0.576539107712505,126.535045098275,0.477737379367509,0.01,0.635169195037089,0.274466508696298,132.636448475153,1.35481139258353,0.303151919972711,0.5,0,127.481718235914,265.998342264763,296.749537658545,338.485047092109,317.229591957658,289.033794243974,275.139901782409,287.342708536166,277.033248057687
"37501",78001,78001,11251,46,"Male","White","Not Hispanic or Latino",25,29,31,34,24,63,25,27,8,17,54,22,42,28,27,10,"Gains",9122,0.440912871963546,1,3,"1",0.75,"Train",151,1,4.47883991565915,0.000263596539395609,168.053328234739,0.327203429157601,0.124031142360288,160.563242463018,0.675766562307143,0.303950168684257,157.606028266658,0.363886368194769,0.986290738194039,169.824681241916,0.243981777933513,0.101311284061115,0,0,156.562980778867,1.69503973629474,0.01,1,0,167.976158974208,0.674442098177077,0.304014147096482,0,1,157.606153066626,0.989217804163104,0.01,5,0.372882815170925,152.81058281916,347.141562262407,326.246962326246,350.684268276761,332.161390718964,335.195773143593,358.022129534274,337.28211771911,327.690977224179
"37751",79001,79001,12251,50,"Female","White","Not Hispanic or Latino",28,27,33,34,28,65,9,11,14,26,62,36,37,28,12,9,"Gains",3465,-0.31738921760823,1,1,"0",0.65,"Train",152,1,0.692449906207264,0.0541921683769667,169.323253934981,0.0378529465534221,0.0176112437828965,169.694318186993,0.0570675912636084,0.0334633723381024,169.55270242106,0.56739065356962,0.99,165.080626947011,0.0169057375492099,0.01,0.122232034837324,5,168.623745194912,0.857891613055465,0.0657428027344901,0.216105810313554,0,169.101928100681,0.567390623767567,0.99,0,0,165.080626947011,0.663906096734477,0.103613018013722,0.5,2.92595873986723,169.080879641553,349.681413662892,350.14031063505,341.196159686951,350.423542166916,359.317301975682,360.273667787222,352.231065479881,360.231570868965
"38001",79251,79251,12501,51,"Male","White","Not Hispanic or Latino",31,23,24,35,11,75,8,12,0,23,25,24,29,43,13,13,"Losses",10075,-0.524734759046347,0,4,"1",-0.75,"Train",153,1,2.46746260852819,0.0826686659447543,55.5842705240636,1e-04,0.99,172.595829576792,0.870893375146824,0.13490191785782,71.781508270625,1e-04,0.99,172.598063622284,0.902881280613683,0.01,0,0.271934168013836,61.5303023963472,1.24415793081734,0.101118992144012,1,5,54.8013154969493,1.2484897698913,0.01,0.314345566140384,0.338561958759911,53.0805904258601,2.46744694718619,0.0826718431861731,0.608744514593507,0,55.5842705428316,122.203446841057,154.597922334179,356.231033037498,356.226564946513,145.130416378553,131.672442579758,128.230992437579,133.238352671522
"38251",80501,80501,13751,56,"Female","White","Not Hispanic or Latino",39,37,30,33,28,75,12,10,7,18,63,34,45,31,15,9,"Losses",6925,-0.823865038783079,0,2,"0",-0.65,"Train",154,1,0.544918630719337,0.497161244356476,168.531020682986,0.506035047350708,0.899423559595917,170.400906579299,0.0509386301176298,0.0206892794491626,169.922549591154,0.501381356232061,0.718341551553707,169.779163317848,0.504055820519182,0.0404256754880333,0.859731964274981,0.0948250286316915,170.053816231217,0.704399010076492,0.498888658150967,1,0.666250067309524,168.519364259335,0.272775660106701,0.0502698649728779,0,0.378988249527948,167.790465995746,0.494657838365222,0.494092188384391,5,0.247290638241044,168.032688113111,348.096947158901,350.880004975238,350.593232428625,351.836718951528,362.177444048292,359.108540104528,357.650743577351,358.13518781208
"38501",81251,81251,14501,59,"Female","White","Not Hispanic or Latino",36,27,29,28,23,75,41,40,40,27,42,49,49,41,39,33,"Gains",5149,0.258750327403039,0,4,"1",0.25,"Train",155,1,2.78408206197499,0.0274523268391045,138.029339933783,0.28009928705133,0.0462017471530151,132.276123951889,0.621405932714508,0.150745417123186,125.020608732705,1e-04,0.99,172.596198391428,0.2798506193426,0.0962997177213866,0,0,123.871172692209,2.46385020785251,0.0531621347948595,1,0,134.046951137732,0.623156766160918,0.15073867896241,0,1,125.020258080773,0.0041940828221403,0.99,0.745898037180674,955.933439170462,107.839258956161,287.093585660495,261.07612325834,356.227302575786,275.587153696707,269.812156970277,290.163713861323,272.110327747405,237.74832949818
"38751",81501,81501,14751,60,"Male","Black or African American","Not Hispanic or Latino",39,39,25,35,17,59,11,12,3,14,51,26,43,23,17,11,"Gains",7268,0.276379625601751,1,3,"1",0.75,"Train",156,1,0.584373089992514,0.730183618309165,162.708825199071,0.0597778429898498,0.0444137348953398,168.809103874359,0.149450341760079,0.0622032408236794,163.135448819832,0.00251590232599997,0.01,172.580204810464,0.284326908018671,0.39652951979798,0.181616371498252,5,165.143094728221,0.742100364304258,0.789669783026303,0.143380253244089,0.203160833848266,153.627718495805,0.373218522892017,0.0117961199643317,0,0.381242535163593,143.736294289208,0.538173157612478,0.619442348459032,0.5,5.34634542948066,158.689309122676,336.452556191071,337.305803432593,356.195315413858,348.653113541648,352.356001042301,329.325248577468,309.542400164274,339.448429831211
"39001",82251,82251,15501,63,"Female","White","Not Hispanic or Latino",35,31,21,28,31,73,21,18,6,8,66,55,55,18,19,16,"Losses",6174,-1.21287852057606,0,4,"1",-0.75,"Train",157,1,1.74853809003537,0.0351600114165069,109.121836488407,0.480930844401811,0.96402057881736,166.649273594099,0.27974331605788,0.0433445348902563,113.864266250562,0.378505821743085,0.886640284999505,169.667814235252,0.974262739713492,0.01,1,0.0612996973504027,110.315168296692,0.903095817958195,0.0341846848034481,0.419613322925174,5,108.566493764277,0.485050933797256,0.01,0.293815394323584,0.285353624237206,108.711784863974,1.74853480990584,0.0351591111384539,0.5,0,109.121836495686,229.278578769744,238.763438294053,350.370534263433,344.333452981128,242.700148179243,239.202799114412,239.493381313806,240.313484577231
"39251",83501,83501,16751,68,"Male","White","Hispanic or Latino",32,28,14,39,26,53,13,9,2,6,45,30,39,21,4,7,"Losses",5133,-0.696408281949022,1,1,"0",-0.35,"Train",158,1,0.815246953164556,0.414041916720929,155.952337652187,0.830706859574431,0.99,160.778380613801,0.067146662422954,0.01,159.06746595351,1.10029826252272,0.910688142127778,154.871572266653,1.02055207597536,0.0794605882913231,1,0.09813287081148,150.397896819381,2.18737669255636,0.180805851413173,1,0.024323731211467,149.150432692102,1.41195101661184,0.3359954855179,1,0.00282094728646522,143.932644094524,0.815246528888582,0.414043403815495,0.5,0,155.952337652245,322.939581097304,329.16983769995,320.778050326236,332.591667020531,322.86560522462,320.370676970064,309.935099774906,333.974486890349
"39501",84001,84001,17251,70,"Female","Asian","Not Hispanic or Latino",32,30,24,27,27,72,21,12,6,22,57,39,50,30,14,15,"Losses",3816,-0.546306366178416,1,3,"1",-0.25,"Train",159,1,1.37725244145706,0.102079738952127,133.285495903569,1e-04,0.99,172.593808945963,0.230876676496882,0.0484112074866461,136.021529930637,1e-04,0.99,172.594042585525,0.717061967162319,0.0178538326893899,1,0.0864016318105008,140.222875792726,0.548408381820453,0.103245315383768,1,5,132.013051555269,0.41249016249486,0.0184043934437729,0.608998321169568,0.539830615369341,127.363002512338,1.17862522677661,0.115778103505338,0.5,1.45842781072978,132.099507834563,277.605897600067,283.077965654203,356.222990963979,356.222523684855,302.51556317131,286.095914696397,276.795816610536,286.268827254985
"39751",84251,84251,17501,71,"Female","White","Hispanic or Latino",40,31,30,39,32,76,47,24,43,25,76,62,66,27,21,5,"Losses",7509,-0.436520903800125,1,1,"0",-0.35,"Train",160,1,4.38553176344401,0.000374046029507525,168.720860204814,0.176392496505142,0.515929337621528,172.272576038101,0.0622099504393827,0.0106251441290469,162.442958872561,0.370771016387283,0.5952066502192,171.071124392234,0.114904462869984,0.01,0,0,163.798352608678,1.79338739869072,0.01,0,0.506787813755911,164.583441239869,0.0702173447859183,0.01,0.898334433911144,1,162.094532591525,1.17934055463599,0.01,5,0.331109865256578,164.862843158619,348.476626202557,335.920823538052,353.177154577398,355.580057869132,349.666516803214,351.236694065597,346.258876768909,351.795497903097
"40001",86251,86251,19501,79,"Male","White","Not Hispanic or Latino",43,31,24,24,29,68,27,20,15,14,52,30,54,34,20,27,"Losses",14940,-0.367156868581956,1,1,"0",-0.35,"Train",161,1,0.0688251593041465,0.473905011048981,172.56469979028,0.456770371547389,0.0858147656127703,159.44244442987,1e-04,0.99,172.593727875929,0.227733983762187,0.0313929750096637,164.95682350877,0.287408579679635,0.0617342258616385,0.230893858977779,0.933187208010882,158.591412121501,0.638050394397753,0.224931777683809,0,0,171.022988603497,0.888452173399374,0.203778365588931,1,0,163.040163578571,0.00113179089873321,0.219421918234849,5,123.082386804551,172.484694590945,356.164305373489,356.222361544788,340.948552810469,329.919794652669,339.25263582886,364.115788792852,348.150138743,367.039200767748
"40251",86751,86751,20001,81,"Male","White","Not Hispanic or Latino",35,20,30,36,25,74,20,15,15,7,54,32,43,31,15,16,"Gains",4898,0.750819851420229,1,1,"0",0.65,"Train",162,1,1.27742293221712,0.181131450061726,142.733797215854,0.543045977261437,0.100233027273511,114.155483149481,0.490668883286676,0.0830157024598713,117.20202108735,1e-04,0.99,172.595318215837,0.520285697960794,0.0921212103631679,1,1.88518985893809,113.959204437425,0.97775333476824,0.151254227644517,0.833576696868117,5,141.352300799748,0.557683374541632,0.0831055318320127,0.118644181158315,1,116.906937187326,1.24112468954266,0.152491199283222,0.5,1.37744503790215,141.139893796401,296.502500224636,245.438947967629,356.225542224604,239.345872091892,249.988220460709,304.774413185355,255.88368596051,304.349599178661
"40501",87001,87001,20251,82,"Female","White","Not Hispanic or Latino",43,33,28,39,23,62,36,19,35,16,56,41,46,30,19,6,"Losses",4880,-0.990004399371287,0,2,"0",-0.65,"Train",163,1,5,0.000513072764977477,82.821083383671,1e-04,0.873765145733084,172.594018162285,0.165433408251542,0.01,82.347127747011,1e-04,0.99,172.597010129571,0.368678085481292,0.01,0.0420845474291172,0,89.198811527878,1.42392516145908,0.01,1,5,83.3525034355863,0.294121331677965,0.01,0,0.587591104445714,81.5473469293897,2.61162866215505,0.01,4.93383380104557,0,83.8306672219961,176.677072560271,175.729161286951,356.228926052071,356.222942117499,200.467434641615,188.774818457031,185.164505444638,189.731146029851
"40751",87251,87251,20501,83,"Male","White","Not Hispanic or Latino",36,27,27,29,26,74,15,19,6,9,56,36,51,30,15,21,"Losses",7058,-0.379816715128978,0,2,"0",-0.65,"Train",164,1,3.55163468012054,0.00160295007048056,159.546547859547,0.0577566873318318,0.01,168.244133941579,0.0928500134106176,0.0180286282837573,162.462686894989,0.0299428619927185,0.01,171.00207771395,0.404023868943569,0.01,1,0.088812030858988,159.523479212189,3.1130639211032,0.01,1,0.159184481532403,159.175676139167,0.144438766369,0.01,0.423369020169169,0.711555156915881,160.516633586462,2.02511017934196,0.01,0.5,0,160.032332688363,330.128001512023,335.960279582908,353.03906122083,347.523173676087,341.116770010236,340.421163864193,343.103078758783,342.134476962585
"41001",87501,87501,20751,84,"Male","Asian","Not Hispanic or Latino",44,19,35,31,24,78,13,24,1,23,33,34,41,32,25,24,"Losses",3294,-1.16422256842115,0,2,"0",-0.65,"Train",165,1,0.210112453962509,1,171.240441522993,0.952488045711292,0.99,161.96340447304,0.0236601863872403,0.01,171.189949870753,0.621474434045694,0.827548141710831,168.55955606362,0.858100360313119,0.99,0.334812371584213,0.850158923394226,159.566790235783,1.03399530962215,0.99,0.925215826173032,0.0798734077692758,170.101479159915,0.618666488960669,0.827896814597402,0,0,168.557697103432,0.209473773462301,0.99,0.5,0,171.268693233104,353.515788838916,353.414805534436,348.15401792017,334.96171473901,341.203392057425,362.27276990569,359.185205792723,364.607198052066
"41251",87751,87751,21001,85,"Other","More than one Race","Hispanic or Latino",44,27,26,33,17,57,8,4,0,14,36,40,37,32,6,9,"Gains",3381,0.366343313650601,1,1,"0",0.65,"Train",166,1,3.94930151508933,0.0138220058172392,66.8733815793694,0.853516114617274,0.135512191850804,71.8669158254073,0.617452518599118,0.0764416193114716,74.1633538494783,1e-04,0.99,172.595891146008,0.592620404625048,0.01,0.72378471378958,5,52.8511597996737,3.77955584526257,0.0172446833627921,1,0.921234560258184,66.8452033757552,0.641436353574796,0.0118333189305828,0,0.673126278843647,65.5167953527649,2.402538388124,0.238420761089034,0.5,1.20031628542422,36.4021366314147,144.781668951668,159.361613491886,356.226688084946,154.768737443744,127.772131185206,155.760218337369,153.103402291389,94.8740848486883
"41501",88251,88251,21501,87,"Male","White","Not Hispanic or Latino",45,35,15,44,34,58,12,4,0,5,67,33,54,17,7,0,"Gains",4018,0.812495239575958,1,1,"0",0.65,"Train",167,1,1.67546229623024,0.148110543291911,128.242224033012,0.123239128769877,0.01,120.984985959218,0.159795148329731,0.01,120.658949992774,1e-04,0.99,172.594255634404,0.115847304641533,0.0154097298168303,0.280926484881856,5,119.799898804195,1.0814467261115,0.0932594676777884,0.128775936339429,5,120.785373330495,0.386163998374033,0.0159996143472885,0.210864731576959,0.727123673111456,119.001817705768,1.60300336259074,0.112159484960381,0.5,1.74477416616272,124.881358601211,267.519353858952,252.352805778477,356.223417061738,253.004877711365,261.669609194249,263.640558246849,260.073446997394,271.832528788281
"41751",88501,88501,21751,88,"Female","White","Not Hispanic or Latino",39,30,34,36,28,88,29,19,25,14,75,60,60,27,19,10,"Losses",5689,-0.839024525730711,0,2,"0",-0.65,"Train",168,1,1.48473938495395,0.328983247502713,108.037969652027,0.124992978849731,0.228093191265823,172.073870622944,0.467731258147084,0.0734544781725305,115.454402517018,0.00402462749355196,0.01,172.579967795976,0.565555819925403,0.0384954771857869,0,0,112.122255108135,0.615378771601119,0.44945785284142,0.597900097688627,5,106.313196503392,0.465580095153025,0.0461951119549674,0,0.769165576024827,112.104902271143,1.48473918345532,0.328983475971325,0.5,0,108.03796965203,227.110845096983,241.943710826965,356.194841384882,355.182647038817,246.314321802128,234.696204592642,246.279616128145,238.145750889919
"42001",88751,88751,22001,89,"Female","Black or African American","Not Hispanic or Latino",32,14,17,36,21,76,23,26,18,16,46,46,47,30,30,17,"Gains",5335,0.266492801929983,1,1,"0",0.65,"Train",169,1,2.95030054037424,0.00315815854857238,151.190311850049,0.0749199445078627,0.01,150.67014143726,0.0704514488224445,0.0136468391733128,153.837109503294,1e-04,0.541353977173758,172.594490408477,0.108855406875928,0.0172865129470749,0.223662665769659,5,133.976265084927,2.88527025081272,0.01,0.163360192938478,0,145.876100249328,0.231275831806509,0.01,1,0.310919664572688,149.740397407995,2.04928344736046,0.01,4.9707086183788,0.0115420718255415,152.256270631736,313.415529493028,318.709124799517,356.223886609882,312.375188667449,290.022341755712,313.822012084514,321.55060640185,326.58235284933
